DID,Dist,PID,Dir,Apara,r,slope,cant,LW,RW
66,65,66,0,0,0,0,0,0,0
67,66,67,0,0,0,0,0,0,0
68,67,68,0,0,0,0,0,0,0
69,68,69,0,0,0,0,0,0,0
70,69,70,0,0,0,0,0,0,0
71,70,71,0,0,0,0,0,0,0
72,71,72,0,0,0,0,0,0,0
73,72,73,0,0,0,0,0,0,0
74,73,74,0,0,0,0,0,0,0
75,74,75,0,0,0,0,0,0,0
76,75,76,0,0,0,0,0,0,0
77,76,77,0,0,0,0,0,0,0
78,77,78,0,0,0,0,0,0,0
79,78,79,0,0,0,0,0,0,0
80,79,80,0,0,0,0,0,0,0
81,80,81,0,0,0,0,0,0,0
82,81,82,0,0,0,0,0,0,0
83,82,83,0,0,0,0,0,0,0
84,83,84,0,0,0,0,0,0,0
85,84,85,0,0,0,0,0,0,0
86,85,86,0,0,0,0,0,0,0
87,86,87,0,0,0,0,0,0,0
88,87,88,0,0,0,0,0,0,0
89,88,89,0,0,0,0,0,0,0
90,89,90,0,0,0,0,0,0,0
91,90,91,0,0,0,0,0,0,0
92,91,92,0,0,0,0,0,0,0
93,92,93,0,0,0,0,0,0,0
94,93,94,0,0,0,0,0,0,0
95,94,95,0,0,0,0,0,0,0
96,95,96,0,0,0,0,0,0,0
97,96,97,0,0,0,0,0,0,0
98,97,98,0,0,0,0,0,0,0
99,98,99,0,0,0,0,0,0,0
100,99,100,0,0,0,0,0,0,0
101,100,101,0,0,0,0,0,0,0
102,101,102,0,0,0,0,0,0,0
103,102,103,0,0,0,0,0,0,0
104,103,104,0,0,0,0,0,0,0
105,104,105,0,0,0,0,0,0,0
106,105,106,0,0,0,0,0,0,0
107,106,107,0,0,0,0,0,0,0
108,107,108,0,0,0,0,0,0,0
109,108,109,0,0,0,0,0,0,0
110,109,110,0,0,0,0,0,0,0
111,110,111,0,0,0,0,0,0,0
112,111,112,0,0,0,0,0,0,0
113,112,113,0,0,0,0,0,0,0
114,113,114,0,0,0,0,0,0,0
115,114,115,0,0,0,0,0,0,0
116,115,116,0,0,0,0,0,0,0
117,116,117,0,0,0,0,0,0,0
118,117,118,0,0,0,0,0,0,0
119,118,119,0,0,0,0,0,0,0
120,119,120,0,0,0,0,0,0,0
121,120,121,0,0,0,0,0,0,0
122,121,122,0,0,0,0,0,0,0
123,122,123,0,0,0,0,0,0,0
124,123,124,0,0,0,0,0,0,0
125,124,125,0,0,0,0,0,0,0
126,125,126,0,0,0,0,0,0,0
127,126,127,0,0,0,0,0,0,0
128,127,128,0,0,0,0,0,0,0
129,128,129,0,0,0,0,0,0,0
130,129,130,0,0,0,0,0,0,0
131,130,131,0,0,0,0,0,0,0
132,131,132,0,0,0,0,0,0,0
133,132,133,0,0,0,0,0,0,0
134,133,134,0,0,0,0,0,0,0
135,134,135,0,0,0,0,0,0,0
136,135,136,0,0,0,0,0,0,0
137,136,137,0,0,0,0,0,0,0
138,137,138,0,0,0,0,0,0,0
139,138,139,0,0,0,0,0,0,0
140,139,140,0,0,0,0,0,0,0
141,140,141,0,0,0,0,0,0,0
142,141,142,0,0,0,0,0,0,0
143,142,143,0,0,0,0,0,0,0
144,143,144,0,0,0,0,0,0,0
145,144,145,0,0,0,0,0,0,0
146,145,146,0,0,0,0,0,0,0
147,146,147,0,0,0,0,0,0,0
148,147,148,0,0,0,0,0,0,0
149,148,149,0,0,0,0,0,0,0
150,149,150,0,0,0,0,0,0,0
151,150,151,0,0,0,0,0,0,0
152,151,152,0,0,0,0,0,0,0
153,152,153,0,0,0,0,0,0,0
154,153,154,0,0,0,0,0,0,0
155,154,155,0,0,0,0,0,0,0
156,155,156,0,0,0,0,0,0,0
157,156,157,0,0,0,0,0,0,0
158,157,158,0,0,0,0,0,0,0
159,158,159,0,0,0,0,0,0,0
160,159,160,0,0,0,0,0,0,0
161,160,161,0,0,0,0,0,0,0
162,161,162,0,0,0,0,0,0,0
163,162,163,0,0,0,0,0,0,0
164,163,164,0,0,0,0,0,0,0
165,164,165,0,0,0,0,0,0,0
166,165,166,0,0,0,0,0,0,0
167,166,167,0,0,0,0,0,0,0
168,167,168,0,0,0,0,0,0,0
169,168,169,0,0,0,0,0,0,0
170,169,170,0,0,0,0,0,0,0
171,170,171,0,0,0,0,0,0,0
172,171,172,0,0,0,0,0,0,0
173,172,173,0,0,0,0,0,0,0
174,173,174,0,0,0,0,0,0,0
175,174,175,0,0,0,0,0,0,0
176,175,176,0,0,0,0,0,0,0
177,176,177,0,0,0,0,0,0,0
178,177,178,0,0,0,0,0,0,0
179,178,179,0,0,0,0,0,0,0
180,179,180,0,0,0,0,0,0,0
181,180,181,0,0,0,0,0,0,0
182,181,182,0,0,0,0,0,0,0
183,182,183,0,0,0,0,0,0,0
184,183,184,0,0,0,0,0,0,0
185,184,185,0,0,0,0,0,0,0
186,185,186,0,0,0,0,0,0,0
187,186,187,0,0,0,0,0,0,0
188,187,188,0,0,0,0,0,0,0
189,188,189,0,0,0,0,0,0,0
190,189,190,0,0,0,0,0,0,0
191,190,191,0,0,0,0,0,0,0
192,191,192,0,0,0,0,0,0,0
193,192,193,0,0,0,0,0,0,0
194,193,194,0,0,0,0,0,0,0
195,194,195,0,0,0,0,0,0,0
196,195,196,0,0,0,0,0,0,0
197,196,197,0,0,0,0,0,0,0
198,197,198,0,0,0,0,0,0,0
199,198,199,0,0,0,0,0,0,0
200,199,200,0,0,0,0,0,0,0
201,200,201,0,0,0,0,0,0,0
202,201,202,0,0,0,0,0,0,0
203,202,203,0,0,0,0,0,0,0
204,203,204,0,0,0,0,0,0,0
205,204,205,0,0,0,0,0,0,0
206,205,206,0,0,0,0,0,0,0
207,206,207,0,0,0,0,0,0,0
208,207,208,0,0,0,0,0,0,0
209,208,209,0,0,0,0,0,0,0
210,209,210,0,0,0,0,0,0,0
211,210,211,0,0,0,0,0,0,0
212,211,212,0,0,0,0,0,0,0
213,212,213,0,0,0,0,0,0,0
214,213,214,0,0,0,0,0,0,0
215,214,215,0,0,0,0,0,0,0
216,215,216,0,0,0,0,0,0,0
217,216,217,0,0,0,0,0,0,0
218,217,218,0,0,0,0,0,0,0
219,218,219,0,0,0,0,0,0,0
220,219,220,0,0,0,0,0,0,0
221,220,221,0,0,0,0,0,0,0
222,221,222,0,0,0,0,0,0,0
223,222,223,0,0,0,0,0,0,0
224,223,224,0,0,0,0,0,0,0
225,224,225,0,0,0,0,0,0,0
226,225,226,0,0,0,0,0,0,0
227,226,227,0,0,0,0,0,0,0
228,227,228,0,0,0,0,0,0,0
229,228,229,0,0,0,0,0,0,0
230,229,230,0,0,0,0,0,0,0
231,230,231,0,0,0,0,0,0,0
232,231,232,0,0,0,0,0,0,0
233,232,233,0,0,0,0,0,0,0
234,233,234,0,0,0,0,0,0,0
235,234,235,0,0,0,0,0,0,0
236,235,236,0,0,0,0,0,0,0
237,236,237,0,0,0,0,0,0,0
238,237,238,0,0,0,0,0,0,0
239,238,239,0,0,0,0,0,0,0
240,239,240,0,0,0,0,0,0,0
241,240,241,0,0,0,0,0,0,0
242,241,242,0,0,0,0,0,0,0
243,242,243,0,0,0,0,0,0,0
244,243,244,0,0,0,0,0,0,0
245,244,245,0,0,0,0,0,0,0
246,245,246,0,0,0,0,0,0,0
247,246,247,0,0,0,0,0,0,0
248,247,248,0,0,0,0,0,0,0
249,248,249,0,0,0,0,0,0,0
250,249,250,0,0,0,0,0,0,0
251,250,251,0,0,0,0,0,0,0
252,251,252,0,0,0,0,0,0,0
253,252,253,0,0,0,0,0,0,0
254,253,254,0,0,0,0,0,0,0
255,254,255,0,0,0,0,0,0,0
256,255,256,0,0,0,0,0,0,0
257,256,257,0,0,0,0,0,0,0
258,257,258,0,0,0,0,0,0,0
259,258,259,0,0,0,0,0,0,0
260,259,260,0,0,0,0,0,0,0
261,260,261,0,0,0,0,0,0,0
262,261,262,0,0,0,0,0,0,0
263,262,263,0,0,0,0,0,0,0
264,263,264,0,0,0,0,0,0,0
265,264,265,0,0,0,0,0,0,0
266,265,266,0,0,0,0,0,0,0
267,266,267,0,0,0,0,0,0,0
268,267,268,0,0,0,0,0,0,0
269,268,269,0,0,0,0,0,0,0
270,269,270,0,0,0,0,0,0,0
271,270,271,0,0,0,0,0,0,0
272,271,272,0,0,0,0,0,0,0
273,272,273,0,0,0,0,0,0,0
274,273,274,0,0,0,0,0,0,0
275,274,275,0,0,0,0,0,0,0
276,275,276,0,0,0,0,0,0,0
277,276,277,0,0,0,0,0,0,0
278,277,278,0,0,0,0,0,0,0
279,278,279,0,0,0,0,0,0,0
280,279,280,0,0,0,0,0,0,0
281,280,281,0,0,0,0,0,0,0
282,281,282,0,0,0,0,0,0,0
283,282,283,0,0,0,0,0,0,0
284,283,284,0,0,0,0,0,0,0
285,284,285,0,0,0,0,0,0,0
286,285,286,0,0,0,0,0,0,0
287,286,287,0,0,0,0,0,0,0
288,287,288,0,0,0,0,0,0,0
289,288,289,0,0,0,0,0,0,0
290,289,290,0,0,0,0,0,0,0
291,290,291,0,0,0,0,0,0,0
292,291,292,0,0,0,0,0,0,0
293,292,293,0,0,0,0,0,0,0
294,293,294,0,0,0,0,0,0,0
295,294,295,0,0,0,0,0,0,0
296,295,296,0,0,0,0,0,0,0
297,296,297,0,0,0,0,0,0,0
298,297,298,0,0,0,0,0,0,0
299,298,299,0,0,0,0,0,0,0
300,299,300,0,0,0,0,0,0,0
301,300,301,0,0,0,0,0,0,0
302,301,302,0,0,0,0,0,0,0
303,302,303,0,0,0,0,0,0,0
304,303,304,0,0,0,0,0,0,0
305,304,305,0,0,0,0,0,0,0
306,305,306,0,0,0,0,0,0,0
307,306,307,0,0,0,0,0,0,0
308,307,308,0,0,0,0,0,0,0
309,308,309,0,0,0,0,0,0,0
310,309,310,0,0,0,0,0,0,0
311,310,311,0,0,0,0,0,0,0
312,311,312,0,0,0,0,0,0,0
313,312,313,0,0,0,0,0,0,0
314,313,314,0,0,0,0,0,0,0
315,314,315,0,0,0,0,0,0,0
316,315,316,0,0,0,0,0,0,0
317,316,317,0,0,0,0,0,0,0
318,317,318,0,0,0,0,0,0,0
319,318,319,0,0,0,0,0,0,0
320,319,320,0,0,0,0,0,0,0
321,320,321,0,0,0,0,0,0,0
322,321,322,0,0,0,0,0,0,0
323,322,323,0,0,0,0,0,0,0
324,323,324,0,0,0,0,0,0,0
325,324,325,0,0,0,0,0,0,0
326,325,326,0,0,0,0,0,0,0
327,326,327,0,0,0,0,0,0,0
328,327,328,0,0,0,0,0,0,0
329,328,329,0,0,0,0,0,0,0
330,329,330,0,0,0,0,0,0,0
331,330,331,0,0,0,0,0,0,0
332,331,332,0,0,0,0,0,0,0
333,332,333,0,0,0,0,0,0,0
334,333,334,0,0,0,0,0,0,0
335,334,335,0,0,0,0,0,0,0
336,335,336,0,0,0,0,0,0,0
337,336,337,0,0,0,0,0,0,0
338,337,338,0,0,0,0,0,0,0
339,338,339,0,0,0,0,0,0,0
340,339,340,0,0,0,0,0,0,0
341,340,341,0,0,0,0,0,0,0
342,341,342,0,0,0,0,0,0,0
343,342,343,0,0,0,0,0,0,0
344,343,344,0,0,0,0,0,0,0
345,344,345,0,0,0,0,0,0,0
346,345,346,0,0,0,0,0,0,0
347,346,347,0,0,0,0,0,0,0
348,347,348,0,0,0,0,0,0,0
349,348,349,0,0,0,0,0,0,0
350,349,350,0,0,0,0,0,0,0
351,350,351,0,0,0,0,0,0,0
352,351,352,0,0,0,0,0,0,0
353,352,353,0,0,0,0,0,0,0
354,353,354,0,0,0,0,0,0,0
355,354,355,0,0,0,0,0,0,0
356,355,356,0,0,0,0,0,0,0
357,356,357,0,0,0,0,0,0,0
358,357,358,0,0,0,0,0,0,0
359,358,359,0,0,0,0,0,0,0
360,359,360,0,0,0,0,0,0,0
361,360,361,0,0,0,0,0,0,0
362,361,362,0,0,0,0,0,0,0
363,362,363,0,0,0,0,0,0,0
364,363,364,0,0,0,0,0,0,0
365,364,365,0,0,0,0,0,0,0
366,365,366,0,0,0,0,0,0,0
367,366,367,0,0,0,0,0,0,0
368,367,368,0,0,0,0,0,0,0
369,368,369,0,0,0,0,0,0,0
370,369,370,0,0,0,0,0,0,0
371,370,371,0,0,0,0,0,0,0
372,371,372,0,0,0,0,0,0,0
373,372,373,0,0,0,0,0,0,0
374,373,374,0,0,0,0,0,0,0
375,374,375,0,0,0,0,0,0,0
376,375,376,0,0,0,0,0,0,0
377,376,377,0,0,0,0,0,0,0
378,377,378,0,0,0,0,0,0,0
379,378,379,0,0,0,0,0,0,0
380,379,380,0,0,0,0,0,0,0
381,380,381,0,0,0,0,0,0,0
382,381,382,0,0,0,0,0,0,0
383,382,383,0,0,0,0,0,0,0
384,383,384,0,0,0,0,0,0,0
385,384,385,0,0,0,0,0,0,0
386,385,386,0,0,0,0,0,0,0
387,386,387,0,0,0,0,0,0,0
388,387,388,0,0,0,0,0,0,0
389,388,389,0,0,0,0,0,0,0
390,389,390,0,0,0,0,0,0,0
391,390,391,0,0,0,0,0,0,0
392,391,392,0,0,0,0,0,0,0
393,392,393,0,0,0,0,0,0,0
394,393,394,0,0,0,0,0,0,0
395,394,395,0,0,0,0,0,0,0
396,395,396,0,0,0,0,0,0,0
397,396,397,0,0,0,0,0,0,0
398,397,398,0,0,0,0,0,0,0
399,398,399,0,0,0,0,0,0,0
400,399,400,0,0,0,0,0,0,0
401,400,401,0,0,0,0,0,0,0
402,401,402,0,0,0,0,0,0,0
403,402,403,0,0,0,0,0,0,0
404,403,404,0,0,0,0,0,0,0
405,404,405,0,0,0,0,0,0,0
406,405,406,0,0,0,0,0,0,0
407,406,407,0,0,0,0,0,0,0
408,407,408,0,0,0,0,0,0,0
409,408,409,0,0,0,0,0,0,0
410,409,410,0,0,0,0,0,0,0
411,410,411,0,0,0,0,0,0,0
412,411,412,0,0,0,0,0,0,0
413,412,413,0,0,0,0,0,0,0
414,413,414,0,0,0,0,0,0,0
415,414,415,0,0,0,0,0,0,0
416,415,416,0,0,0,0,0,0,0
417,416,417,0,0,0,0,0,0,0
418,417,418,0,0,0,0,0,0,0
419,418,419,0,0,0,0,0,0,0
420,419,420,0,0,0,0,0,0,0
421,420,421,0,0,0,0,0,0,0
422,421,422,0,0,0,0,0,0,0
423,422,423,0,0,0,0,0,0,0
424,423,424,0,0,0,0,0,0,0
425,424,425,0,0,0,0,0,0,0
426,425,426,0,0,0,0,0,0,0
427,426,427,0,0,0,0,0,0,0
428,427,428,0,0,0,0,0,0,0
429,428,429,0,0,0,0,0,0,0
430,429,430,0,0,0,0,0,0,0
431,430,431,0,0,0,0,0,0,0
432,431,432,0,0,0,0,0,0,0
433,432,433,0,0,0,0,0,0,0
434,433,434,0,0,0,0,0,0,0
435,434,435,0,0,0,0,0,0,0
436,435,436,0,0,0,0,0,0,0
437,436,437,0,0,0,0,0,0,0
438,437,438,0,0,0,0,0,0,0
439,438,439,0,0,0,0,0,0,0
440,439,440,0,0,0,0,0,0,0
441,440,441,0,0,0,0,0,0,0
442,441,442,0,0,0,0,0,0,0
443,442,443,0,0,0,0,0,0,0
444,443,444,0,0,0,0,0,0,0
445,444,445,0,0,0,0,0,0,0
446,445,446,0,0,0,0,0,0,0
447,446,447,0,0,0,0,0,0,0
448,447,448,0,0,0,0,0,0,0
449,448,449,0,0,0,0,0,0,0
450,449,450,0,0,0,0,0,0,0
451,450,451,0,0,0,0,0,0,0
452,451,452,0,0,0,0,0,0,0
453,452,453,0,0,0,0,0,0,0
454,453,454,0,0,0,0,0,0,0
455,454,455,0,0,0,0,0,0,0
456,455,456,0,0,0,0,0,0,0
457,456,457,0,0,0,0,0,0,0
458,457,458,0,0,0,0,0,0,0
459,458,459,0,0,0,0,0,0,0
460,459,460,0,0,0,0,0,0,0
461,460,461,0,0,0,0,0,0,0
462,461,462,0,0,0,0,0,0,0
463,462,463,0,0,0,0,0,0,0
464,463,464,0,0,0,0,0,0,0
465,464,465,0,0,0,0,0,0,0
466,465,466,0,0,0,0,0,0,0
467,466,467,0,0,0,0,0,0,0
468,467,468,0,0,0,0,0,0,0
469,468,469,0,0,0,0,0,0,0
470,469,470,0,0,0,0,0,0,0
471,470,471,0,0,0,0,0,0,0
472,471,472,0,0,0,0,0,0,0
473,472,473,0,0,0,0,0,0,0
474,473,474,0,0,0,0,0,0,0
475,474,475,0,0,0,0,0,0,0
476,475,476,0,0,0,0,0,0,0
477,476,477,0,0,0,0,0,0,0
478,477,478,0,0,0,0,0,0,0
479,478,479,0,0,0,0,0,0,0
480,479,480,0,0,0,0,0,0,0
481,480,481,0,0,0,0,0,0,0
482,481,482,0,0,0,0,0,0,0
483,482,483,0,0,0,0,0,0,0
484,483,484,0,0,0,0,0,0,0
485,484,485,0,0,0,0,0,0,0
486,485,486,0,0,0,0,0,0,0
487,486,487,0,0,0,0,0,0,0
488,487,488,0,0,0,0,0,0,0
489,488,489,0,0,0,0,0,0,0
490,489,490,0,0,0,0,0,0,0
491,490,491,0,0,0,0,0,0,0
492,491,492,0,0,0,0,0,0,0
493,492,493,0,0,0,0,0,0,0
494,493,494,0,0,0,0,0,0,0
495,494,495,0,0,0,0,0,0,0
496,495,496,0,0,0,0,0,0,0
497,496,497,0,0,0,0,0,0,0
498,497,498,0,0,0,0,0,0,0
499,498,499,0,0,0,0,0,0,0
500,499,500,0,0,0,0,0,0,0
501,500,501,0,0,0,0,0,0,0
502,501,502,0,0,0,0,0,0,0
503,502,503,0,0,0,0,0,0,0
504,503,504,0,0,0,0,0,0,0
505,504,505,0,0,0,0,0,0,0
506,505,506,0,0,0,0,0,0,0
507,0,508,0,0,0,0,0,0,0
508,1,509,0,0,0,0,0,0,0
509,2,510,0,0,0,0,0,0,0
510,3,511,0,0,0,0,0,0,0
511,4,512,0,0,0,0,0,0,0
512,5,513,0,0,0,0,0,0,0
513,6,514,0,0,0,0,0,0,0
514,7,515,0,0,0,0,0,0,0
515,8,516,0,0,0,0,0,0,0
516,9,517,0,0,0,0,0,0,0
517,10,518,0,0,0,0,0,0,0
518,11,519,0,0,0,0,0,0,0
519,12,520,0,0,0,0,0,0,0
520,13,521,0,0,0,0,0,0,0
521,14,522,0,0,0,0,0,0,0
522,15,523,0,0,0,0,0,0,0
523,16,524,0,0,0,0,0,0,0
524,17,525,0,0,0,0,0,0,0
525,18,526,0,0,0,0,0,0,0
526,19,527,0,0,0,0,0,0,0
527,0,529,0,0,0,0,0,0,0
528,1,530,0,0,0,0,0,0,0
529,2,531,0,0,0,0,0,0,0
530,3,532,0,0,0,0,0,0,0
531,4,533,0,0,0,0,0,0,0
532,5,534,0,0,0,0,0,0,0
533,6,535,0,0,0,0,0,0,0
534,7,536,0,0,0,0,0,0,0
535,8,537,0,0,0,0,0,0,0
536,9,538,0,0,0,0,0,0,0
537,10,539,0,0,0,0,0,0,0
538,11,540,0,0,0,0,0,0,0
539,12,541,0,0,0,0,0,0,0
540,13,542,0,0,0,0,0,0,0
541,14,543,0,0,0,0,0,0,0
542,15,544,0,0,0,0,0,0,0
543,16,545,0,0,0,0,0,0,0
544,17,546,0,0,0,0,0,0,0
545,18,547,0,0,0,0,0,0,0
546,19,548,0,0,0,0,0,0,0
547,20,549,0,0,0,0,0,0,0
548,21,550,0,0,0,0,0,0,0
549,22,551,0,0,0,0,0,0,0
550,23,552,0,0,0,0,0,0,0
551,24,553,0,0,0,0,0,0,0
552,25,554,0,0,0,0,0,0,0
553,26,555,0,0,0,0,0,0,0
554,27,556,0,0,0,0,0,0,0
555,28,557,0,0,0,0,0,0,0
556,29,558,0,0,0,0,0,0,0
557,30,559,0,0,0,0,0,0,0
558,31,560,0,0,0,0,0,0,0
559,32,561,0,0,0,0,0,0,0
560,33,562,0,0,0,0,0,0,0
561,34,563,0,0,0,0,0,0,0
562,35,564,0,0,0,0,0,0,0
563,36,565,0,0,0,0,0,0,0
564,37,566,0,0,0,0,0,0,0
565,38,567,0,0,0,0,0,0,0
566,39,568,0,0,0,0,0,0,0
567,40,569,0,0,0,0,0,0,0
568,41,570,0,0,0,0,0,0,0
569,42,571,0,0,0,0,0,0,0
570,43,572,0,0,0,0,0,0,0
571,44,573,0,0,0,0,0,0,0
572,45,574,0,0,0,0,0,0,0
573,46,575,0,0,0,0,0,0,0
574,47,576,0,0,0,0,0,0,0
575,48,577,0,0,0,0,0,0,0
576,49,578,0,0,0,0,0,0,0
577,50,579,0,0,0,0,0,0,0
578,51,580,0,0,0,0,0,0,0
579,52,581,0,0,0,0,0,0,0
580,53,582,0,0,0,0,0,0,0
581,54,583,0,0,0,0,0,0,0
582,55,584,0,0,0,0,0,0,0
583,56,585,0,0,0,0,0,0,0
584,57,586,0,0,0,0,0,0,0
585,58,587,0,0,0,0,0,0,0
586,59,588,0,0,0,0,0,0,0
587,60,589,0,0,0,0,0,0,0
588,61,590,0,0,0,0,0,0,0
589,62,591,0,0,0,0,0,0,0
590,63,592,0,0,0,0,0,0,0
